LATITUDE,LONGITUDE,FIRE_DATE,AP_EN,PV_EN,COUNTRY,ISO3
19.667811951546685,99.30153605595484,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667811791276076,99.3016315578799,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66781163095472,99.301727059804,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667811470582613,99.30182256172718,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66772180396615,99.30134488304692,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66772164379784,99.30144038492026,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667721483578777,99.30153588679268,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667721323308967,99.30163138866416,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66772116298841,99.30172689053468,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6677210026171,99.30182239240426,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6676314961125,99.30124921217212,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667631335995736,99.30134471399282,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66763117582823,99.30144021581258,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667631015609963,99.30153571763142,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667630855340956,99.30163121944932,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667541188205607,99.30115354140446,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667541028140384,99.30124904317252,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667540868024417,99.30134454493964,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667540707857704,99.30144004670584,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66745040005219,99.30134437588744,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
